City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
432,Olafsvik,IS,64.8945,-23.7142,53.35,78,98,6.49,overcast clouds
433,Suntar,RU,62.1444,117.6319,67.95,94,4,5.01,clear sky
434,Yaan,NG,7.3833,8.5667,75.25,89,75,4.32,broken clouds
435,Genhe,CN,50.7833,121.5167,56.66,97,0,2.75,clear sky
436,Strezhevoy,RU,60.7333,77.5889,51.66,94,100,8.57,overcast clouds
437,Bosaso,SO,11.2842,49.1816,91.85,41,50,21.5,scattered clouds
438,Port Keats,AU,-14.25,129.55,63.48,31,17,4.32,few clouds
439,Batouri,CM,4.4333,14.3667,69.76,97,100,0.96,moderate rain
440,Tiruchchendur,IN,8.4833,78.1167,82.44,71,100,2.55,overcast clouds
441,Vostok,RU,46.4856,135.8833,58.01,96,99,1.99,overcast clouds
442,Kilakarai,IN,9.2333,78.7833,81.99,73,100,6.4,overcast clouds
443,Sakaraha,MG,-22.9,44.5333,60.24,95,6,4.72,clear sky
444,Chany,RU,55.3121,76.7647,52.75,90,32,8.41,scattered clouds
445,Datong,CN,40.0936,113.2914,70.25,57,100,3.51,overcast clouds
446,Araouane,ML,18.9048,-3.5265,95.14,35,48,10.18,scattered clouds
447,Syracuse,IT,37.0881,15.2792,87.39,59,0,4.07,clear sky
448,Lemoore,US,36.3008,-119.7829,95.02,20,0,5.75,clear sky
449,Podporozhye,RU,60.9112,34.1706,62.69,88,100,3.4,overcast clouds
450,Los Llanos De Aridane,ES,28.6585,-17.9182,74.95,73,0,11.5,clear sky
451,Inhambane,MZ,-23.865,35.3833,67.51,87,12,8.7,light rain
452,Baltay,RU,52.4652,46.6308,62.6,94,100,5.35,light rain
453,Ixtapa,MX,20.7,-105.2,87.22,79,40,11.5,scattered clouds
454,Nizwa,OM,22.9333,57.5333,88.18,50,100,1.72,overcast clouds
455,Klyuchevskiy,RU,53.5317,119.4519,64.13,76,100,2.91,overcast clouds
456,Kyra,RU,49.5776,111.9753,54.95,97,100,2.24,overcast clouds
457,Lisakovsk,KZ,52.5369,62.4936,70.65,50,40,7.29,scattered clouds
458,Bubaque,GW,11.2833,-15.8333,76.78,90,100,21.09,light rain
